week,model_code,model_family,start_date,end_date,ret_stock,ret_dos,dbr_stock,dbr_dos,wod,stocking_outlet,activating_outlet,plc_factor,tertiary,seasonality_1(sin),seasonality_2(cos),secondary
44,LZX409_BLAZE2,Blaze,2025-09-29 00:00:00+05:30,2025-09-30 00:00:00+05:30,880,440.0,28,14.0,1,699,3,100,4.0,-0.9996456111234524,-0.0266205214377751,-7.0
45,LZX409_BLAZE2,Blaze,2025-10-01 00:00:00+05:30,2025-10-07 00:00:00+05:30,872,436.0,21,10.5,6,700,14,100,15.0,-0.9968120070307502,0.0797861055530826,7.0
46,LZX409_BLAZE2,Blaze,2025-10-08 00:00:00+05:30,2025-10-14 00:00:00+05:30,873,0.0,15,0.0,2,691,4,100,5.0,-0.9826841245925207,0.1852887240871147,5.0
47,LZX409_BLAZE2,Blaze,2025-10-15 00:00:00+05:30,2025-10-21 00:00:00+05:30,859,859.0,15,15.0,0,686,13,100,13.0,-0.9574220383620056,0.2886919473396205,0.0
48,LZX409_BLAZE2,Blaze,2025-10-22 00:00:00+05:30,2025-10-28 00:00:00+05:30,848,848.0,16,16.0,1,676,12,100,12.0,-0.9213119778704127,0.3888241754733209,1.0
49,LZX409_BLAZE2,Blaze,2025-10-29 00:00:00+05:30,2025-10-31 00:00:00+05:30,843,421.5,17,8.5,6,669,5,100,6.0,-0.8747630845319612,0.4845508703326504,1.0
50,LZX409_BLAZE2,Blaze,2025-11-01 00:00:00+05:30,2025-11-07 00:00:00+05:30,831,831.0,16,16.0,3,665,12,100,13.0,-0.8183027759081695,0.5747874102144063,1.0
51,LZX409_BLAZE2,Blaze,2025-11-08 00:00:00+05:30,2025-11-14 00:00:00+05:30,822,822.0,16,16.0,2,660,9,100,9.0,-0.7525707698561385,0.6585113790650388,0.0
52,LZX409_BLAZE2,Blaze,2025-11-15 00:00:00+05:30,2025-11-21 00:00:00+05:30,811,811.0,29,29.0,1,650,11,100,11.0,-0.678311836269616,0.7347741508630673,0.0
53,LZX409_BLAZE2,Blaze,2025-11-22 00:00:00+05:30,2025-11-28 00:00:00+05:30,799,399.5,27,13.5,3,644,12,100,14.0,-0.5963673585385014,0.8027116379309637,3.0
54,LZX409_BLAZE2,Blaze,2025-11-29 00:00:00+05:30,2025-11-30 00:00:00+05:30,798,798.0,26,26.0,2,637,2,100,2.0,-0.5076658003388399,0.8615540813938061,1.0
55,LZX409_BLAZE2,Blaze,2025-12-01 00:00:00+05:30,2025-12-07 00:00:00+05:30,786,786.0,27,27.0,4,635,10,100,11.0,-0.4132121857683782,0.9106347728549132,-1.0
56,LZX409_BLAZE2,Blaze,2025-12-08 00:00:00+05:30,2025-12-14 00:00:00+05:30,788,788.0,14,14.0,15,638,11,100,12.0,-0.3140767120219489,0.9493976084683812,13.0
57,LZX409_BLAZE2,Blaze,2025-12-15 00:00:00+05:30,2025-12-21 00:00:00+05:30,777,777.0,14,14.0,4,631,11,100,12.0,-0.2113826236296244,0.9774033898178666,0.0
58,LZX409_BLAZE2,Blaze,2025-12-22 00:00:00+05:30,2025-12-28 00:00:00+05:30,768,768.0,13,13.0,2,624,9,100,9.0,-0.1062934856473656,0.9943348002101372,0.0
59,LZX409_BLAZE2,Blaze,2025-12-29 00:00:00+05:30,2025-12-31 00:00:00+05:30,765,0.0,13,0.0,2,616,1,100,1.0,-2.4492935982947064e-16,1.0,0.0
1,BLAZE2PRO,Blaze,2025-01-01 00:00:00+05:30,2025-01-07 00:00:00+05:30,3930,561.4285714285714,178,25.428571428571427,38,2064,45,100,54.0,0.1062934856473654,0.9943348002101372,-6.0
2,BLAZE2PRO,Blaze,2025-01-08 00:00:00+05:30,2025-01-14 00:00:00+05:30,3868,483.5,186,23.25,26,2018,55,100,59.0,0.2113826236296243,0.9774033898178668,-5.0
3,BLAZE2PRO,Blaze,2025-01-15 00:00:00+05:30,2025-01-21 00:00:00+05:30,3754,250.26666666666668,197,13.133333333333333,22,1957,80,100,105.0,0.3140767120219488,0.9493976084683812,-13.0
4,BLAZE2PRO,Blaze,2025-01-22 00:00:00+05:30,2025-01-28 00:00:00+05:30,3721,744.2,189,37.8,18,1926,37,100,40.0,0.4132121857683781,0.9106347728549132,5.0
5,BLAZE2PRO,Blaze,2025-01-29 00:00:00+05:30,2025-01-31 00:00:00+05:30,7441,1488.2,171,34.2,18,1926,16,100,16.0,0.5076658003388399,0.8615540813938061,18.0
6,BLAZE2PRO,Blaze,2025-02-01 00:00:00+05:30,2025-02-07 00:00:00+05:30,3664,610.6666666666666,177,29.5,12,1888,41,100,44.0,0.5963673585385014,0.8027116379309637,-11.0
7,BLAZE2PRO,Blaze,2025-02-08 00:00:00+05:30,2025-02-14 00:00:00+05:30,3613,602.1666666666666,178,29.666666666666668,14,1855,45,100,48.0,0.6783118362696161,0.7347741508630673,-4.0
8,BLAZE2PRO,Blaze,2025-02-15 00:00:00+05:30,2025-02-21 00:00:00+05:30,3571,595.1666666666666,178,29.666666666666668,17,1829,39,100,43.0,0.7525707698561385,0.6585113790650386,-2.0
9,BLAZE2PRO,Blaze,2025-02-22 00:00:00+05:30,2025-02-28 00:00:00+05:30,3524,503.4285714285714,173,24.714285714285715,20,1794,44,100,50.0,0.818302775908169,0.5747874102144068,4.0
10,BLAZE2PRO,Blaze,2025-03-01 00:00:00+05:30,2025-03-07 00:00:00+05:30,3486,581.0,174,29.0,11,1773,40,100,43.0,0.8747630845319613,0.4845508703326502,4.0
11,BLAZE2PRO,Blaze,2025-03-08 00:00:00+05:30,2025-03-14 00:00:00+05:30,3449,689.8,183,36.6,13,1756,37,100,41.0,0.921311977870413,0.3888241754733207,3.0
12,BLAZE2PRO,Blaze,2025-03-15 00:00:00+05:30,2025-03-21 00:00:00+05:30,3404,486.2857142857143,178,25.428571428571427,17,1737,45,100,50.0,0.9574220383620056,0.2886919473396209,7.0
13,BLAZE2PRO,Blaze,2025-03-22 00:00:00+05:30,2025-03-28 00:00:00+05:30,3336,333.6,212,21.2,17,1696,58,100,70.0,0.982684124592521,0.1852887240871143,-1.0
14,BLAZE2PRO,Blaze,2025-03-29 00:00:00+05:30,2025-03-31 00:00:00+05:30,3311,254.69230769230768,196,15.076923076923077,6,1681,28,100,41.0,0.99681200703075,0.0797861055530831,18.0
15,BLAZE2PRO,Blaze,2025-04-01 00:00:00+05:30,2025-04-07 00:00:00+05:30,3272,467.4285714285714,182,26.0,20,1652,45,100,50.0,0.9996456111234526,-0.0266205214377746,15.0
16,BLAZE2PRO,Blaze,2025-04-08 00:00:00+05:30,2025-04-14 00:00:00+05:30,3181,244.69230769230768,178,13.692307692307692,38,1583,79,100,93.0,0.9911528310040072,-0.1327255272837218,4.0
17,BLAZE2PRO,Blaze,2025-04-15 00:00:00+05:30,2025-04-21 00:00:00+05:30,2607,29.96551724137931,133,1.528735632183908,35,1462,220,100,612.0,0.97142989326471,-0.2373266998711148,42.0
18,BLAZE2PRO,Blaze,2025-04-22 00:00:00+05:30,2025-04-28 00:00:00+05:30,1863,17.091743119266056,110,1.0091743119266054,25,1303,232,100,769.0,0.9407002666710332,-0.3392388661180303,24.0
19,BLAZE2PRO,Blaze,2025-04-29 00:00:00+05:30,2025-04-30 00:00:00+05:30,1638,13.88135593220339,100,0.847457627118644,15,1196,120,100,236.0,0.8993121301712192,-0.4373073204588553,12.0
20,BLAZE2PRO,Blaze,2025-05-01 00:00:00+05:30,2025-05-07 00:00:00+05:30,1604,320.8,97,19.4,21,1176,32,100,35.0,0.847734427889671,-0.5304209081197424,3.0
21,BLAZE2PRO,Blaze,2025-05-08 00:00:00+05:30,2025-05-14 00:00:00+05:30,1562,223.1428571428572,89,12.714285714285714,11,1141,44,100,50.0,0.7865515558026426,-0.6175246149461918,8.0
22,BLAZE2PRO,Blaze,2025-05-15 00:00:00+05:30,2025-05-21 00:00:00+05:30,1537,512.3333333333334,85,28.33333333333333,15,1122,23,100,27.0,0.7164567402983153,-0.6976315211349846,2.0
23,BLAZE2PRO,Blaze,2025-05-22 00:00:00+05:30,2025-05-28 00:00:00+05:30,1471,147.1,81,8.1,18,1077,52,100,72.0,0.6382441836448199,-0.7698339834299064,4.0
24,BLAZE2PRO,Blaze,2025-05-29 00:00:00+05:30,2025-05-31 00:00:00+05:30,1403,56.12,72,2.88,21,1034,55,100,75.0,0.5528000653611933,-0.8333139190825151,8.0
25,BLAZE2PRO,Blaze,2025-06-01 00:00:00+05:30,2025-06-07 00:00:00+05:30,1381,460.3333333333333,69,23.0,6,1023,17,100,24.0,0.4610925014493262,-0.8873520750565714,2.0
26,BLAZE2PRO,Blaze,2025-06-08 00:00:00+05:30,2025-06-14 00:00:00+05:30,1359,453.0,65,21.666666666666668,10,1013,19,100,26.0,0.3641605752528221,-0.9313361774523384,4.0
27,BLAZE2PRO,Blaze,2025-06-15 00:00:00+05:30,2025-06-21 00:00:00+05:30,1270,97.6923076923077,57,4.384615384615385,9,949,62,100,93.0,0.2631025642275212,-0.964767868814516,4.0
28,BLAZE2PRO,Blaze,2025-06-22 00:00:00+05:30,2025-06-28 00:00:00+05:30,1075,39.81481481481482,57,2.111111111111111,13,812,144,100,193.0,0.1590634960190721,-0.9872683547213446,0.0
29,BLAZE2PRO,Blaze,2025-06-29 00:00:00+05:30,2025-06-30 00:00:00+05:30,997,24.925,47,1.175,5,776,39,100,81.0,0.0532221748421787,-0.998582695676762,1.0
30,BLAZE2PRO,Blaze,2025-07-01 00:00:00+05:30,2025-07-07 00:00:00+05:30,984,492.0,41,20.5,3,761,17,100,20.0,-0.0532221748421785,-0.998582695676762,6.0
31,BLAZE2PRO,Blaze,2025-07-08 00:00:00+05:30,2025-07-14 00:00:00+05:30,963,481.5,49,24.5,2,752,13,100,15.0,-0.1590634960190723,-0.9872683547213446,-8.0
32,BLAZE2PRO,Blaze,2025-07-15 00:00:00+05:30,2025-07-21 00:00:00+05:30,943,471.5,54,27.0,2,741,15,100,19.0,-0.263102564227521,-0.964767868814516,-5.0
33,BLAZE2PRO,Blaze,2025-07-22 00:00:00+05:30,2025-07-28 00:00:00+05:30,960,960.0,51,51.0,3,735,11,100,13.0,-0.3641605752528219,-0.9313361774523384,28.0
34,BLAZE2PRO,Blaze,2025-07-29 00:00:00+05:30,2025-07-31 00:00:00+05:30,959,0.0,50,0.0,4,738,2,100,2.0,-0.4610925014493259,-0.8873520750565715,1.0
35,BLAZE2PRO,Blaze,2025-08-01 00:00:00+05:30,2025-08-07 00:00:00+05:30,952,476.0,47,23.5,5,738,15,100,15.0,-0.5528000653611931,-0.8333139190825152,8.0
36,BLAZE2PRO,Blaze,2025-08-08 00:00:00+05:30,2025-08-14 00:00:00+05:30,944,472.0,43,21.5,2,729,10,100,14.0,-0.63824418364482,-0.7698339834299063,4.0
37,BLAZE2PRO,Blaze,2025-08-15 00:00:00+05:30,2025-08-21 00:00:00+05:30,926,463.0,43,21.5,0,721,14,100,20.0,-0.7164567402983151,-0.6976315211349847,0.0
38,BLAZE2PRO,Blaze,2025-08-22 00:00:00+05:30,2025-08-28 00:00:00+05:30,918,918.0,41,41.0,1,710,10,100,10.0,-0.7865515558026425,-0.617524614946192,2.0
39,BLAZE2PRO,Blaze,2025-08-29 00:00:00+05:30,2025-08-31 00:00:00+05:30,914,0.0,43,0.0,1,700,1,100,2.0,-0.8477344278896709,-0.5304209081197426,-3.0
40,BLAZE2PRO,Blaze,2025-09-01 00:00:00+05:30,2025-09-07 00:00:00+05:30,906,906.0,42,42.0,4,698,8,100,9.0,-0.8993121301712191,-0.4373073204588555,1.0
41,BLAZE2PRO,Blaze,2025-09-08 00:00:00+05:30,2025-09-14 00:00:00+05:30,894,894.0,43,43.0,1,693,10,100,12.0,-0.9407002666710332,-0.3392388661180305,-1.0
42,BLAZE2PRO,Blaze,2025-09-15 00:00:00+05:30,2025-09-21 00:00:00+05:30,862,862.0,35,35.0,5,694,11,100,13.0,-0.97142989326471,-0.2373266998711151,8.0
43,BLAZE2PRO,Blaze,2025-09-22 00:00:00+05:30,2025-09-28 00:00:00+05:30,893,893.0,52,52.0,3,691,7,100,7.0,-0.9911528310040072,-0.1327255272837223,9.0
44,BLAZE2PRO,Blaze,2025-09-29 00:00:00+05:30,2025-09-30 00:00:00+05:30,892,892.0,25,25.0,2,686,2,100,2.0,-0.9996456111234524,-0.0266205214377751,1.0
45,BLAZE2PRO,Blaze,2025-10-01 00:00:00+05:30,2025-10-07 00:00:00+05:30,876,438.0,26,13.0,2,684,13,100,15.0,-0.9968120070307502,0.0797861055530826,-1.0
46,BLAZE2PRO,Blaze,2025-10-08 00:00:00+05:30,2025-10-14 00:00:00+05:30,863,863.0,26,26.0,0,673,13,100,13.0,-0.9826841245925207,0.1852887240871147,0.0
47,BLAZE2PRO,Blaze,2025-10-15 00:00:00+05:30,2025-10-21 00:00:00+05:30,852,852.0,25,25.0,3,668,11,100,12.0,-0.9574220383620056,0.2886919473396205,1.0
48,BLAZE2PRO,Blaze,2025-10-22 00:00:00+05:30,2025-10-28 00:00:00+05:30,839,839.0,31,31.0,0,661,6,100,9.0,-0.9213119778704127,0.3888241754733209,-7.0
49,BLAZE2PRO,Blaze,2025-10-29 00:00:00+05:30,2025-10-31 00:00:00+05:30,837,837.0,30,30.0,3,658,3,100,3.0,-0.8747630845319612,0.4845508703326504,1.0
50,BLAZE2PRO,Blaze,2025-11-01 00:00:00+05:30,2025-11-07 00:00:00+05:30,829,0.0,32,0.0,1,657,6,100,6.0,-0.8183027759081695,0.5747874102144063,-2.0
51,BLAZE2PRO,Blaze,2025-11-08 00:00:00+05:30,2025-11-14 00:00:00+05:30,819,819.0,30,30.0,3,654,11,100,12.0,-0.7525707698561385,0.6585113790650388,2.0
52,BLAZE2PRO,Blaze,2025-11-15 00:00:00+05:30,2025-11-21 00:00:00+05:30,809,0.0,33,0.0,3,651,6,100,6.0,-0.678311836269616,0.7347741508630673,-4.0
53,BLAZE2PRO,Blaze,2025-11-22 00:00:00+05:30,2025-11-28 00:00:00+05:30,802,802.0,31,31.0,2,642,7,100,7.0,-0.5963673585385014,0.8027116379309637,1.0
54,BLAZE2PRO,Blaze,2025-11-29 00:00:00+05:30,2025-11-30 00:00:00+05:30,801,0.0,31,0.0,2,637,1,100,1.0,-0.5076658003388399,0.8615540813938061,0.0
55,BLAZE2PRO,Blaze,2025-12-01 00:00:00+05:30,2025-12-07 00:00:00+05:30,798,0.0,23,0.0,5,641,4,100,5.0,-0.4132121857683782,0.9106347728549132,1.0
56,BLAZE2PRO,Blaze,2025-12-08 00:00:00+05:30,2025-12-14 00:00:00+05:30,793,0.0,22,0.0,1,633,6,100,6.0,-0.3140767120219489,0.9493976084683812,1.0
57,BLAZE2PRO,Blaze,2025-12-15 00:00:00+05:30,2025-12-21 00:00:00+05:30,789,789.0,15,15.0,10,639,11,100,11.0,-0.2113826236296244,0.9774033898178666,7.0
58,BLAZE2PRO,Blaze,2025-12-22 00:00:00+05:30,2025-12-28 00:00:00+05:30,779,779.0,14,14.0,6,632,9,100,10.0,-0.1062934856473656,0.9943348002101372,0.0
59,BLAZE2PRO,Blaze,2025-12-29 00:00:00+05:30,2025-12-31 00:00:00+05:30,776,776.0,14,14.0,3,623,4,100,4.0,-2.4492935982947064e-16,1.0,0.0
1,BLAZE_5G_6GB,Blaze,2025-01-01 00:00:00+05:30,2025-01-07 00:00:00+05:30,142,0.0,20,0.0,1,123,3,100,6.0,0.1062934856473654,0.9943348002101372,2.0
2,BLAZE_5G_6GB,Blaze,2025-01-08 00:00:00+05:30,2025-01-14 00:00:00+05:30,149,0.0,13,0.0,11,129,4,100,4.0,0.2113826236296243,0.9774033898178668,11.0
3,BLAZE_5G_6GB,Blaze,2025-01-15 00:00:00+05:30,2025-01-21 00:00:00+05:30,144,0.0,13,0.0,0,126,5,100,6.0,0.3140767120219488,0.9493976084683812,-1.0
4,BLAZE_5G_6GB,Blaze,2025-01-22 00:00:00+05:30,2025-01-28 00:00:00+05:30,143,0.0,11,0.0,3,125,1,100,4.0,0.4132121857683781,0.9106347728549132,1.0
5,BLAZE_5G_6GB,Blaze,2025-01-29 00:00:00+05:30,2025-01-31 00:00:00+05:30,283,283.0,36,36.0,2,125,3,100,3.0,0.5076658003388399,0.8615540813938061,0.0
6,BLAZE_5G_6GB,Blaze,2025-02-01 00:00:00+05:30,2025-02-07 00:00:00+05:30,144,0.0,24,0.0,18,126,4,100,6.0,0.5963673585385014,0.8027116379309637,10.0
7,BLAZE_5G_6GB,Blaze,2025-02-08 00:00:00+05:30,2025-02-14 00:00:00+05:30,142,0.0,29,0.0,5,124,0,100,1.0,0.6783118362696161,0.7347741508630673,-1.0
8,BLAZE_5G_6GB,Blaze,2025-02-15 00:00:00+05:30,2025-02-21 00:00:00+05:30,136,68.0,22,11.0,4,118,10,100,16.0,0.7525707698561385,0.6585113790650386,10.0
9,BLAZE_5G_6GB,Blaze,2025-02-22 00:00:00+05:30,2025-02-28 00:00:00+05:30,136,68.0,13,6.5,12,116,4,100,15.0,0.818302775908169,0.5747874102144068,15.0
10,BLAZE_5G_6GB,Blaze,2025-03-01 00:00:00+05:30,2025-03-07 00:00:00+05:30,127,127.0,21,21.0,2,110,7,100,8.0,0.8747630845319613,0.4845508703326502,1.0
11,BLAZE_5G_6GB,Blaze,2025-03-08 00:00:00+05:30,2025-03-14 00:00:00+05:30,132,132.0,23,23.0,13,115,4,100,9.0,0.921311977870413,0.3888241754733207,12.0
12,BLAZE_5G_6GB,Blaze,2025-03-15 00:00:00+05:30,2025-03-21 00:00:00+05:30,134,134.0,69,69.0,10,115,9,100,12.0,0.9574220383620056,0.2886919473396209,15.0
13,BLAZE_5G_6GB,Blaze,2025-03-22 00:00:00+05:30,2025-03-28 00:00:00+05:30,135,135.0,85,85.0,2,112,6,100,12.0,0.982684124592521,0.1852887240871143,7.0
14,BLAZE_5G_6GB,Blaze,2025-03-29 00:00:00+05:30,2025-03-31 00:00:00+05:30,164,164.0,47,47.0,3,110,4,100,5.0,0.99681200703075,0.0797861055530831,33.0
15,BLAZE_5G_6GB,Blaze,2025-04-01 00:00:00+05:30,2025-04-07 00:00:00+05:30,160,0.0,50,0.0,7,105,2,100,6.0,0.9996456111234526,-0.0266205214377746,0.0
16,BLAZE_5G_6GB,Blaze,2025-04-08 00:00:00+05:30,2025-04-14 00:00:00+05:30,149,149.0,49,49.0,6,99,8,100,12.0,0.9911528310040072,-0.1327255272837218,1.0
17,BLAZE_5G_6GB,Blaze,2025-04-15 00:00:00+05:30,2025-04-21 00:00:00+05:30,177,177.0,15,15.0,9,96,8,100,10.0,0.97142989326471,-0.2373266998711148,38.0
18,BLAZE_5G_6GB,Blaze,2025-04-22 00:00:00+05:30,2025-04-28 00:00:00+05:30,158,52.66666666666666,24,8.0,6,88,11,100,21.0,0.9407002666710332,-0.3392388661180303,2.0
19,BLAZE_5G_6GB,Blaze,2025-04-29 00:00:00+05:30,2025-04-30 00:00:00+05:30,153,51.0,22,7.333333333333333,2,86,4,100,7.0,0.8993121301712192,-0.4373073204588553,0.0
20,BLAZE_5G_6GB,Blaze,2025-05-01 00:00:00+05:30,2025-05-07 00:00:00+05:30,168,168.0,16,16.0,7,87,6,100,8.0,0.847734427889671,-0.5304209081197424,23.0
21,BLAZE_5G_6GB,Blaze,2025-05-08 00:00:00+05:30,2025-05-14 00:00:00+05:30,165,165.0,14,14.0,15,100,6,100,7.0,0.7865515558026426,-0.6175246149461918,4.0
22,BLAZE_5G_6GB,Blaze,2025-05-15 00:00:00+05:30,2025-05-21 00:00:00+05:30,161,161.0,7,7.0,5,100,5,100,11.0,0.7164567402983153,-0.6976315211349846,6.0
23,BLAZE_5G_6GB,Blaze,2025-05-22 00:00:00+05:30,2025-05-28 00:00:00+05:30,152,152.0,19,19.0,2,98,8,100,12.0,0.6382441836448199,-0.7698339834299064,2.0
24,BLAZE_5G_6GB,Blaze,2025-05-29 00:00:00+05:30,2025-05-31 00:00:00+05:30,157,52.333333333333336,6,2.0,5,92,6,100,11.0,0.5528000653611933,-0.8333139190825151,14.0
25,BLAZE_5G_6GB,Blaze,2025-06-01 00:00:00+05:30,2025-06-07 00:00:00+05:30,147,147.0,5,5.0,3,90,7,100,13.0,0.4610925014493262,-0.8873520750565714,2.0
26,BLAZE_5G_6GB,Blaze,2025-06-08 00:00:00+05:30,2025-06-14 00:00:00+05:30,139,139.0,2,2.0,4,89,6,100,11.0,0.3641605752528221,-0.9313361774523384,3.0
27,BLAZE_5G_6GB,Blaze,2025-06-15 00:00:00+05:30,2025-06-21 00:00:00+05:30,121,60.5,2,1.0,1,84,10,100,18.0,0.2631025642275212,-0.964767868814516,0.0
28,BLAZE_5G_6GB,Blaze,2025-06-22 00:00:00+05:30,2025-06-28 00:00:00+05:30,90,22.5,4,1.0,1,70,17,100,30.0,0.1590634960190721,-0.9872683547213446,0.0
29,BLAZE_5G_6GB,Blaze,2025-06-29 00:00:00+05:30,2025-06-30 00:00:00+05:30,87,43.5,3,1.5,2,67,4,100,4.0,0.0532221748421787,-0.998582695676762,1.0
30,BLAZE_5G_6GB,Blaze,2025-07-01 00:00:00+05:30,2025-07-07 00:00:00+05:30,80,80.0,1,1.0,1,60,8,100,9.0,-0.0532221748421785,-0.998582695676762,2.0
31,BLAZE_5G_6GB,Blaze,2025-07-08 00:00:00+05:30,2025-07-14 00:00:00+05:30,78,0.0,1,0.0,0,60,2,100,2.0,-0.1590634960190723,-0.9872683547213446,0.0
32,BLAZE_5G_6GB,Blaze,2025-07-15 00:00:00+05:30,2025-07-21 00:00:00+05:30,76,0.0,1,0.0,0,60,1,100,2.0,-0.263102564227521,-0.964767868814516,0.0
33,BLAZE_5G_6GB,Blaze,2025-07-22 00:00:00+05:30,2025-07-28 00:00:00+05:30,74,0.0,13,0.0,1,61,2,100,3.0,-0.3641605752528219,-0.9313361774523384,1.0
34,BLAZE_5G_6GB,Blaze,2025-07-29 00:00:00+05:30,2025-07-31 00:00:00+05:30,72,72.0,12,12.0,1,59,3,100,3.0,-0.4610925014493259,-0.8873520750565715,1.0
35,BLAZE_5G_6GB,Blaze,2025-08-01 00:00:00+05:30,2025-08-07 00:00:00+05:30,71,0.0,12,0.0,0,59,1,100,1.0,-0.5528000653611931,-0.8333139190825152,0.0
36,BLAZE_5G_6GB,Blaze,2025-08-08 00:00:00+05:30,2025-08-14 00:00:00+05:30,70,0.0,10,0.0,3,62,3,100,3.0,-0.63824418364482,-0.7698339834299063,2.0
37,BLAZE_5G_6GB,Blaze,2025-08-15 00:00:00+05:30,2025-08-21 00:00:00+05:30,71,0.0,7,0.0,2,60,2,100,2.0,-0.7164567402983151,-0.6976315211349847,3.0
38,BLAZE_5G_6GB,Blaze,2025-08-22 00:00:00+05:30,2025-08-28 00:00:00+05:30,69,0.0,6,0.0,2,61,6,100,6.0,-0.7865515558026425,-0.617524614946192,4.0
39,BLAZE_5G_6GB,Blaze,2025-08-29 00:00:00+05:30,2025-08-31 00:00:00+05:30,69,0.0,6,0.0,0,57,0,100,0.0,-0.8477344278896709,-0.5304209081197426,0.0
40,BLAZE_5G_6GB,Blaze,2025-09-01 00:00:00+05:30,2025-09-07 00:00:00+05:30,68,0.0,14,0.0,2,58,3,100,3.0,-0.8993121301712191,-0.4373073204588555,2.0
41,BLAZE_5G_6GB,Blaze,2025-09-08 00:00:00+05:30,2025-09-14 00:00:00+05:30,66,0.0,14,0.0,3,61,3,100,3.0,-0.9407002666710332,-0.3392388661180305,1.0
42,BLAZE_5G_6GB,Blaze,2025-09-15 00:00:00+05:30,2025-09-21 00:00:00+05:30,65,0.0,13,0.0,0,53,2,100,2.0,-0.97142989326471,-0.2373266998711151,0.0
43,BLAZE_5G_6GB,Blaze,2025-09-22 00:00:00+05:30,2025-09-28 00:00:00+05:30,66,0.0,24,0.0,1,53,0,100,0.0,-0.9911528310040072,-0.1327255272837223,1.0
44,BLAZE_5G_6GB,Blaze,2025-09-29 00:00:00+05:30,2025-09-30 00:00:00+05:30,64,0.0,13,0.0,0,52,1,100,1.0,-0.9996456111234524,-0.0266205214377751,0.0
45,BLAZE_5G_6GB,Blaze,2025-10-01 00:00:00+05:30,2025-10-07 00:00:00+05:30,62,0.0,12,0.0,0,51,2,100,2.0,-0.9968120070307502,0.0797861055530826,0.0
46,BLAZE_5G_6GB,Blaze,2025-10-08 00:00:00+05:30,2025-10-14 00:00:00+05:30,62,0.0,12,0.0,0,50,0,100,0.0,-0.9826841245925207,0.1852887240871147,0.0
47,BLAZE_5G_6GB,Blaze,2025-10-15 00:00:00+05:30,2025-10-21 00:00:00+05:30,69,0.0,3,0.0,6,56,1,100,2.0,-0.9574220383620056,0.2886919473396205,9.0
48,BLAZE_5G_6GB,Blaze,2025-10-22 00:00:00+05:30,2025-10-28 00:00:00+05:30,65,0.0,3,0.0,0,56,4,100,4.0,-0.9213119778704127,0.3888241754733209,0.0
49,BLAZE_5G_6GB,Blaze,2025-10-29 00:00:00+05:30,2025-10-31 00:00:00+05:30,63,0.0,3,0.0,0,53,2,100,2.0,-0.8747630845319612,0.4845508703326504,0.0
50,BLAZE_5G_6GB,Blaze,2025-11-01 00:00:00+05:30,2025-11-07 00:00:00+05:30,61,0.0,3,0.0,0,50,2,100,2.0,-0.8183027759081695,0.5747874102144063,0.0
51,BLAZE_5G_6GB,Blaze,2025-11-08 00:00:00+05:30,2025-11-14 00:00:00+05:30,61,0.0,3,0.0,0,49,0,100,0.0,-0.7525707698561385,0.6585113790650388,0.0
52,BLAZE_5G_6GB,Blaze,2025-11-15 00:00:00+05:30,2025-11-21 00:00:00+05:30,62,0.0,1,0.0,2,51,1,100,1.0,-0.678311836269616,0.7347741508630673,2.0
53,BLAZE_5G_6GB,Blaze,2025-11-22 00:00:00+05:30,2025-11-28 00:00:00+05:30,63,0.0,0,0.0,1,51,0,100,0.0,-0.5963673585385014,0.8027116379309637,1.0
54,BLAZE_5G_6GB,Blaze,2025-11-29 00:00:00+05:30,2025-11-30 00:00:00+05:30,61,0.0,1,0.0,0,51,1,100,1.0,-0.5076658003388399,0.8615540813938061,-1.0
55,BLAZE_5G_6GB,Blaze,2025-12-01 00:00:00+05:30,2025-12-07 00:00:00+05:30,59,0.0,1,0.0,2,51,2,100,2.0,-0.4132121857683782,0.9106347728549132,0.0
56,BLAZE_5G_6GB,Blaze,2025-12-08 00:00:00+05:30,2025-12-14 00:00:00+05:30,58,0.0,2,0.0,0,49,0,100,0.0,-0.3140767120219489,0.9493976084683812,-1.0
57,BLAZE_5G_6GB,Blaze,2025-12-15 00:00:00+05:30,2025-12-21 00:00:00+05:30,59,0.0,1,0.0,1,49,0,100,0.0,-0.2113826236296244,0.9774033898178666,1.0
58,BLAZE_5G_6GB,Blaze,2025-12-22 00:00:00+05:30,2025-12-28 00:00:00+05:30,58,0.0,1,0.0,2,51,1,100,1.0,-0.1062934856473656,0.9943348002101372,0.0
59,BLAZE_5G_6GB,Blaze,2025-12-29 00:00:00+05:30,2025-12-31 00:00:00+05:30,58,0.0,1,0.0,0,49,0,100,0.0,-2.4492935982947064e-16,1.0,0.0
1,LZX413_O1,Others_LS,2025-01-01 00:00:00+05:30,2025-01-07 00:00:00+05:30,1368,195.42857142857144,95,13.571428571428571,35,1118,53,100,54.0,0.1062934856473654,0.9943348002101372,2.0
2,LZX413_O1,Others_LS,2025-01-08 00:00:00+05:30,2025-01-14 00:00:00+05:30,1335,190.7142857142857,74,10.571428571428571,33,1073,52,100,54.0,0.2113826236296243,0.9774033898178668,22.0
3,LZX413_O1,Others_LS,2025-01-15 00:00:00+05:30,2025-01-21 00:00:00+05:30,1222,64.3157894736842,53,2.789473684210526,33,993,81,100,134.0,0.3140767120219488,0.9493976084683812,19.0
